LUMO values,NdValence dev,gllbsc_gap,NValence mean,Eneg dev,Periodic nature,GS dev,MeltT dev,MeltT mean,Spg dev,GS mean,Number dev,Weight dev,HOMO_energy,Mendeleev dev,CovRad dev
-0.338381,4.081632653061225,4.62070888634,7.428571428571429,0.906122448979592,90.9387755102041,5.966258503395919,315.1738775510204,330.57714285714286,90.9387755102041,14.325476190471427,13.673469387755103,32.46582857142857,-0.338381,20.24489795918367,31.346938775510207
-0.338381,0.5555555555555556,9.30228280403,5.777777777777778,1.128456790123457,77.53086419753087,13.440761316877778,565.7433333333333,430.77,77.53086419753087,18.9662962963,9.098765432098766,20.70611486419753,-0.338381,26.05555555555556,51.56172839506173
-0.338381,0.0,9.27344892011,4.8,0.9112,70.24,11.573923809512,136.1096,168.22466666666665,70.24,18.74993650792667,3.04,6.5602179648000005,-0.338381,26.773333333333333,36.8
-0.338381,2.777777777777778,5.35824750307,5.666666666666667,1.1483333333333332,102.66666666666669,23.676111111111112,421.38,476.18,102.66666666666669,28.075833333333332,19.666666666666668,48.67263333333333,-0.338381,32.666666666666664,60.0
-0.338381,0.0,9.27453605408,4.307692307692308,0.8797633136094674,86.98224852071007,5.426074950681658,947.060828402367,809.0261538461539,86.98224852071007,11.608589743584616,1.5621301775147929,2.8722527128994075,-0.338381,20.71005917159763,24.33136094674556
-0.338381,0.0,9.12948133375,4.571428571428571,1.0383673469387755,88.57142857142857,21.171545189514283,251.33551020408163,274.7185714285714,88.57142857142857,26.6181292517,7.836734693877552,18.108113306122448,-0.338381,32.93877551020408,50.93877551020408
-0.28502,4.222222222222222,4.0600960229,12.666666666666666,0.9233333333333332,91.0,7.199166666666667,488.4333333333333,543.2333333333333,91.0,16.304166666666667,30.88888888888889,80.18533333333333,-0.28502,11.0,42.0
-0.239422,3.26530612244898,1.6537804913,6.285714285714286,0.777142857142857,104.3265306122449,6.649795918367348,885.6489795918367,829.7428571428571,104.3265306122449,14.495714285714287,14.122448979591836,33.50627755102041,-0.239422,22.204081632653065,42.775510204081634
-0.338381,1.9753086419753088,7.27584066031,4.666666666666667,1.1288888888888888,106.76543209876544,12.355102880669136,262.701975308642,347.5777777777778,106.76543209876544,20.256851851844445,6.790123456790123,15.124120987654322,-0.338381,41.4320987654321,37.23456790123456
-0.338381,4.081632653061225,5.71129378908,7.428571428571429,0.8995918367346939,90.28571428571428,4.149115646253061,338.28081632653056,350.79571428571427,90.28571428571428,12.735476190471427,10.0,22.842073469387756,-0.338381,20.9795918367347,27.918367346938776
-0.338381,0.1171875,8.0454805704,5.0,0.8151562499999999,90.640625,14.119453125,1119.8421875,950.54375,90.640625,17.040625,14.84375,37.337482815625,-0.338381,22.796875,44.09375
-0.338381,2.4489795918367347,7.26409875957,6.0,0.9191836734693878,83.91836734693878,4.665442176865306,394.2542857142857,380.4,83.91836734693878,13.187261904757142,6.326530612244897,14.17001224489796,-0.338381,20.16326530612245,26.612244897959183
-0.338381,4.081632653061225,6.64508967335,9.714285714285714,0.793469387755102,75.10204081632654,5.985354713306123,232.25795918367345,258.0257142857143,75.10204081632654,14.265748299314286,18.816326530612248,47.300970448979584,-0.338381,5.591836734693875,28.73469387755102
-0.197497,4.40625,2.46187777879,9.5,0.7037500000000001,49.25,16.631249999999998,517.3499999999999,1220.6,49.25,32.055,10.0,25.380460000000003,-0.197497,33.375,41.5
-0.338381,0.0,8.88788818227,4.571428571428571,0.9518367346938776,105.3061224489796,4.277278911559184,479.86,470.48,105.3061224489796,12.847619047614286,2.653061224489796,5.447265020408163,-0.338381,20.122448979591837,26.448979591836736
-0.338381,2.311111111111111,6.41603909453,5.066666666666666,1.156088888888889,107.52,37.69373333333333,240.12551111111108,312.07733333333334,107.52,43.60533333333333,13.813333333333333,32.98347733333333,-0.338381,38.986666666666665,68.16000000000001
-0.239422,1.3388429752066116,3.65220135875,4.909090909090909,1.0621487603305786,102.54545454545456,17.02487603305785,686.9752066115702,684.5272727272727,102.54545454545456,23.01772727272727,13.88429752066116,33.00081408264463,-0.239422,34.36363636363637,56.23140495867768
-0.338381,4.444444444444444,5.00431991246,8.0,0.8759722222222223,40.93055555555555,8.179791666666667,193.24277777777775,220.4366666666667,40.93055555555555,16.116249999999997,11.861111111111107,27.855625,-0.338381,12.736111111111112,34.31944444444444
-0.338381,0.0,9.04830735263,4.444444444444445,0.8716049382716049,82.96296296296298,4.956049382716049,780.5925925925926,757.3333333333334,82.96296296296298,11.738888888888887,1.6790123456790118,3.383506172839505,-0.338381,8.395061728395062,24.148148148148152
-0.338381,3.918367346938776,2.06311788852,8.0,0.793469387755102,71.83673469387756,9.250204081632653,454.9812244897959,452.9085714285714,71.83673469387756,17.097142857142856,16.0,39.321257142857135,-0.338381,10.204081632653066,39.18367346938776
-0.338381,2.603550295857988,6.83860113147,6.461538461538462,0.8066272189349112,68.99408284023669,6.234612566911243,270.86011834319527,274.8738461538461,68.99408284023669,14.128498168492309,6.627218934911242,14.465185704142012,-0.338381,13.443786982248517,28.7810650887574
-0.338381,0.0,6.98708943657,3.733333333333333,1.1809777777777777,107.76888888888888,49.98773333333334,350.8952888888889,371.1426666666667,107.76888888888888,53.28033333333334,21.92,54.825720912,-0.338381,38.4,80.64
-0.338381,3.45679012345679,1.28569047689,9.77777777777778,1.0790123456790122,98.51851851851852,17.849382716049384,362.32098765432096,380.8888888888889,98.51851851851852,25.169444444444444,29.876543209876544,76.47197530864197,-0.338381,25.87654320987654,56.2962962962963
-0.338381,0.0,8.52296507508,4.571428571428571,0.9844897959183674,82.24489795918369,25.0085617104,224.89632653061224,251.5842857142857,82.24489795918369,28.2350340136,11.061224489795917,27.67985099591837,-0.338381,20.285714285714285,48.285714285714285
-0.338381,0.0,9.37723989885,5.090909090909091,0.8307438016528926,60.01652892561984,11.01493112946777,270.5586776859504,267.3818181818182,60.01652892561984,17.75958874458182,8.0,19.591632925619837,-0.338381,14.165289256198347,35.40495867768595
-0.338381,3.6666666666666665,6.11531883419,9.5,0.6844444444444445,66.8888888888889,10.007777777766666,494.9755555555555,426.0316666666666,66.8888888888889,16.610833333325,21.777777777777786,55.25471111111111,-0.338381,6.541666666666667,36.11111111111111
-0.338381,4.6875,4.85302021567,9.25,0.5578125,39.6875,6.01328125,236.91875,244.335,39.6875,13.915625000000002,11.5625,27.39090625,-0.338381,4.0625,25.625
-0.338381,0.345679012345679,7.02944590527,4.444444444444445,1.123456790123457,94.19753086419752,16.396666666666665,583.5555555555555,580.0,94.19753086419752,21.2,21.925925925925924,54.9086442962963,-0.338381,32.0,61.62962962962964
-0.338381,4.081632653061225,4.0380520105,6.285714285714286,1.0604081632653062,97.71428571428572,19.285986394559185,241.8620408163265,330.8442857142857,97.71428571428572,23.221547619042852,12.53061224489796,28.575248979591837,-0.338381,31.551020408163264,40.16326530612245
-0.338381,0.5555555555555556,7.38617664973,4.0,1.225,102.66666666666669,26.87962962964444,544.5855555555555,494.2433333333333,102.66666666666669,32.78722222223333,9.0,20.237066666666667,-0.338381,35.166666666666664,63.833333333333336
-0.338381,2.4489795918367347,7.06094163449,6.0,0.9240816326530612,82.24489795918369,19.240194363461228,189.0677551020408,220.2342857142857,82.24489795918369,23.38181972788572,9.83673469387755,23.032501061224487,-0.338381,20.285714285714285,40.9795918367347
-0.338381,0.0,9.35010855508,5.090909090909091,0.823801652892562,59.421487603305785,9.931955922856195,276.3438016528926,271.92727272727274,59.421487603305785,16.908679653672724,5.619834710743802,13.018806479338847,-0.338381,14.314049586776862,33.09090909090909
-0.338381,0.4583333333333333,6.99683672017,5.166666666666667,1.195833333333333,107.83333333333331,10.821388888879165,629.94125,580.1175000000001,107.83333333333331,19.668333333325,10.75,25.764413840000003,-0.338381,37.833333333333336,52.0
-0.338381,1.326530612244898,6.90819774638,5.857142857142857,0.7943877551020407,91.01020408163266,10.347244897959184,577.844081632653,504.2342857142857,91.01020408163266,17.15285714285714,10.653061224489791,26.693283673469384,-0.338381,10.428571428571429,32.785714285714285
-0.338381,0.0,8.1860051015,4.571428571428571,1.0644897959183677,104.6530612244898,17.493061224489793,591.4448979591837,572.3142857142857,104.6530612244898,23.617142857142856,11.755102040816324,28.246277551020405,-0.338381,31.51020408163265,49.46938775510204
-0.338381,2.4489795918367347,7.41692363028,6.0,0.9240816326530612,82.24489795918369,15.413245869775508,192.9975510204081,223.67285714285717,82.24489795918369,20.865272108842856,6.530612244897958,14.278181551020408,-0.338381,20.489795918367346,38.204081632653065
-0.338381,2.4489795918367347,7.22346149332,6.0,0.9289795918367346,82.24489795918369,25.37305150631837,187.29306122448975,218.68142857142857,82.24489795918369,26.959319727885717,13.510204081632653,32.71365451020408,-0.338381,20.081632653061227,44.89795918367348
-0.286883,2.5,5.43472566904,7.5,0.69,92.11111111111111,4.261111111111112,798.3754166666668,645.0725,92.11111111111111,12.300833333333337,17.416666666666668,43.08054839166666,-0.286883,11.0,34.44444444444444
-0.338381,3.008264462809917,3.63373419244,6.909090909090909,0.823801652892562,92.33057851239668,3.3079338842975208,617.3004958677685,539.8218181818182,92.33057851239668,11.70409090909091,12.727272727272728,30.39589752066115,-0.338381,13.421487603305785,38.18181818181818
-0.338381,1.2244897959183674,4.0386690624,4.571428571428571,1.12,106.28571428571428,19.5972108843551,494.0869387755102,452.1928571428571,106.28571428571428,22.13226190475714,9.591836734693876,22.262951020408167,-0.338381,33.795918367346935,47.18367346938776
-0.338381,0.7200000000000001,4.66713362731,6.2,1.02,102.71999999999998,16.2314,802.8960000000001,723.88,102.71999999999998,21.691,16.92,42.106736,-0.338381,32.879999999999995,55.67999999999999
-0.338381,0.9,5.69660199094,4.8,1.1868,103.44,7.954549999986,492.5298,433.351,103.44,15.98574999999,5.879999999999999,13.793545651199995,-0.338381,36.48,48.71999999999999
-0.338381,0.979591836734694,6.92285565808,6.571428571428571,1.0318367346938777,106.28571428571428,25.55619047620408,868.4791836734694,655.3228571428571,106.28571428571428,28.383333333342858,15.26530612244898,39.21819591836735,-0.338381,33.30612244897959,60.40816326530613
-0.322368,2.0826446280991737,1.33978635682,5.454545454545454,1.0353719008264464,99.47107438016528,11.258181818181818,655.2396694214876,655.4363636363637,99.47107438016528,17.13,7.338842975206611,15.679675041322314,-0.322368,29.553719008264466,44.628099173553714
-0.338381,0.96,4.35260115667,4.8,1.0632,104.16,20.168133333343995,658.4856,536.786,104.16,22.68633333334,6.24,13.929840000000002,-0.338381,30.0,53.75999999999999
-0.338381,1.388888888888889,5.3596223793,5.333333333333333,0.8377777777777776,95.55555555555554,12.168888888888889,852.5333333333334,694.1999999999999,95.55555555555554,17.723333333333333,14.222222222222223,33.684711111111106,-0.338381,25.77777777777777,48.22222222222223
-0.338381,0.8333333333333334,0.225953933215,5.666666666666667,0.68,60.833333333333336,3.8600529100444447,576.5833333333334,453.25,60.833333333333336,12.000039682533334,4.888888888888888,11.092547111111111,-0.338381,11.166666666666666,28.444444444444443
-0.322368,2.16,0.875825896159,7.4,0.8976,91.08,8.6438,800.856,722.1800000000001,91.08,15.288,22.32,56.5081359,-0.322368,24.48,50.04
-0.338381,1.111111111111111,4.84792201794,7.666666666666667,0.7133333333333334,88.66666666666667,4.6066666666666665,1001.8666666666668,806.1999999999999,88.66666666666667,12.56,18.11111111111111,46.16096666666667,-0.338381,12.222222222222223,38.0
-0.298706,4.40625,1.87819408875,7.75,0.7925,107.0,3.197499999999999,708.57375,763.37375,107.0,12.302499999999998,16.875,39.787678125,-0.298706,13.375,40.5
-0.338381,1.2244897959183674,6.11537630151,4.571428571428571,1.0644897959183677,106.28571428571428,25.58557823130612,672.8057142857142,541.18,106.28571428571428,28.331904761914284,9.142857142857142,20.597289795918364,-0.338381,33.46938775510204,59.10204081632653
-0.338381,3.1111111111111107,4.30089432304,9.333333333333334,0.6377777777777779,88.66666666666667,2.6222222222222222,975.7288888888888,767.8133333333334,88.66666666666667,11.071666666666667,19.555555555555557,48.27137777777778,-0.338381,12.0,33.77777777777778
-0.322368,2.625,2.38300380353,5.5,1.0175,99.75,7.4093749999875005,602.94125,562.1175,99.75,14.424583333325,6.75,15.226376965,-0.322368,28.5,40.0
-0.28502,4.081632653061225,4.76017661543,12.0,0.803265306122449,94.85714285714286,6.888979591836735,653.1755102040817,609.8857142857142,94.85714285714286,15.132857142857144,29.387755102040817,74.56790204081632,-0.28502,9.63265306122449,40.16326530612245
-0.338381,0.8333333333333334,3.18315857604,5.333333333333333,1.08,95.77777777777776,5.3100925925833335,573.7516666666667,461.745,95.77777777777776,13.31305555555,3.888888888888889,8.984562462222222,-0.338381,29.33333333333333,43.55555555555557
-0.26654,1.388888888888889,0.144492868768,4.5,1.135,106.5,3.1745274584777774,376.9966666666666,431.7966666666667,106.5,11.831542145583333,5.277777777777778,11.82277916666667,-0.26654,34.5,32.833333333333336
-0.28502,2.111111111111111,2.5465484159,7.5,0.8055555555555555,92.55555555555554,3.28,776.3166666666666,630.3666666666667,92.55555555555554,11.565,13.111111111111107,32.57891111111111,-0.28502,14.91666666666667,37.77777777777778
-0.338381,0.6648199445983379,4.42063121644,5.789473684210527,0.9573407202216068,87.02493074792244,9.820554016620498,937.7551246537396,797.1894736842105,87.02493074792244,16.81578947368421,16.753462603878116,40.24017506925208,-0.338381,32.31024930747922,55.8448753462604
-0.338381,2.24,4.78344160966,7.2,0.9372,99.0,13.746599999999995,755.9188,671.802,99.0,19.8635,19.92,48.899208,-0.338381,26.14,51.84000000000001
-0.295049,1.1851851851851851,1.20614717753,4.0,1.1506172839506172,107.1604938271605,9.784362139901235,315.68691358024694,390.4088888888889,107.1604938271605,18.23592592591111,3.2592592592592595,7.180328959999997,-0.295049,38.81481481481482,46.02469135802469
-0.295049,1.3125,0.903440951969,3.75,1.0921875,101.71875,9.86604166665,344.66,432.36,101.71875,19.37729166665,3.5625,7.842428839999998,-0.295049,38.5,43.6875
-0.338381,1.190082644628099,3.39783902663,7.636363636363637,0.856198347107438,100.42975206611573,18.582644628109087,1064.4079338842976,767.8781818181818,100.42975206611573,22.0043939394,18.90909090909091,48.40884628099173,-0.338381,27.768595041322317,53.91735537190082
-0.338381,3.333333333333333,3.84378762669,7.0,0.6733333333333332,88.66666666666667,3.772222222222222,759.2544444444444,618.2366666666667,88.66666666666667,11.934166666666668,16.444444444444443,39.19382222222222,-0.338381,12.0,36.88888888888889
-0.338381,1.388888888888889,5.24339391011,5.333333333333333,0.7577777777777778,88.66666666666667,4.526666666666666,824.3111111111111,673.0333333333333,88.66666666666667,12.5,9.222222222222223,21.749855555555555,-0.338381,12.444444444444445,36.22222222222222
-0.338381,1.111111111111111,6.58158043617,7.666666666666667,0.8066666666666668,96.44444444444446,14.74888888888889,1018.9777777777778,819.0333333333333,96.44444444444446,19.343333333333334,25.33333333333333,64.25959999999999,-0.338381,25.33333333333333,54.44444444444444
-0.338381,0.65625,5.40857985296,4.0,1.20875,108.5,29.634687500015623,439.1315625,426.47375,108.5,33.5937500000125,6.0,13.02985,-0.338381,36.625,62.25
-0.338381,0.96,4.58561765246,4.8,1.0368,104.16,6.131866666656,655.7384,543.654,104.16,13.91366666666,4.56,10.6222424576,-0.338381,30.24,44.88
-0.338381,0.9,4.0679112988,4.0,1.112,108.5,3.6538333333199993,479.5048,498.476,108.5,12.75883333332,6.5200000000000005,15.117579999999998,-0.338381,38.32,33.6
-0.338381,1.388888888888889,3.29940299586,5.333333333333333,0.8688888888888888,88.66666666666667,3.713333333333333,665.1999999999999,553.6999999999999,88.66666666666667,11.75,4.444444444444445,9.844955555555556,-0.338381,12.666666666666666,32.88888888888889
-0.338381,0.65625,5.45793778414,4.0,1.18875,108.5,29.894479166668752,441.62187499999993,435.10125,108.5,30.9335416666625,11.875,28.017803125,-0.338381,36.625,57.125
-0.338381,0.8264462809917354,0.699822321001,5.454545454545454,0.777520661157025,64.62809917355372,7.24807949625124,456.505785123967,392.10909090909087,64.62809917355372,14.348679653672727,4.859504132231405,10.416002776859504,-0.338381,17.289256198347108,30.661157024793383
-0.338381,0.888888888888889,4.45446449416,5.333333333333333,0.9222222222222222,88.66666666666667,7.503194444444444,725.8666666666668,599.1999999999999,88.66666666666667,14.387916666666667,14.22222222222222,35.07737111111111,-0.338381,25.55555555555556,50.66666666666666
-0.338381,1.111111111111111,6.1860970972,7.666666666666667,0.7933333333333333,95.55555555555554,12.148888888888887,1030.0888888888887,827.3666666666667,95.55555555555554,17.783333333333335,21.33333333333333,53.21360000000001,-0.338381,25.55555555555556,50.0
-0.298706,4.25,1.44786549023,8.0,0.7675000000000001,98.75,2.566874999999999,723.3325,778.1325,98.75,11.19625,14.5,33.70064875,-0.298706,12.75,34.75
-0.338381,0.7200000000000001,4.74610634282,6.2,1.0343999999999998,103.68000000000002,18.852200000000003,790.8960000000001,713.88,103.68000000000002,23.563,21.96,56.02469599999999,-0.338381,32.64,60.48
-0.338381,1.388888888888889,5.20836226627,5.333333333333333,0.7611111111111111,96.0,3.1148148148111106,803.5133333333333,634.7966666666666,96.0,11.441111111108333,9.444444444444445,22.15784059444444,-0.338381,19.416666666666668,32.55555555555556
-0.338381,1.2244897959183674,6.2552930902,4.571428571428571,1.0644897959183677,106.28571428571428,32.77571428571429,674.770612244898,534.3028571428571,106.28571428571428,33.365,15.020408163265303,35.73835102040816,-0.338381,33.142857142857146,64.65306122448979
-0.338381,1.388888888888889,3.39414429222,5.333333333333333,0.9377777777777776,95.55555555555554,7.846666666666667,707.8666666666668,585.6999999999999,95.55555555555554,14.23,6.222222222222221,13.350066666666669,-0.338381,26.222222222222225,40.66666666666666
-0.338381,0.888888888888889,4.01619172661,5.333333333333333,0.8644444444444445,88.66666666666667,3.7855555555555553,863.8666666666668,702.6999999999999,88.66666666666667,11.944166666666666,6.222222222222221,14.199691555555557,-0.338381,26.0,42.44444444444444
-0.295049,1.6666666666666667,2.06585306403,6.333333333333333,0.5488888888888886,61.11111111111111,4.543576388888888,469.3022222222223,403.0933333333333,61.11111111111111,12.156145833333332,5.777777777777779,12.42471111111111,-0.295049,8.944444444444448,23.33333333333333
-0.338381,0.979591836734694,5.04220481297,6.571428571428571,0.979591836734694,106.28571428571428,3.5790476190367344,858.9151020408164,688.7971428571428,106.28571428571428,12.236666666657143,16.571428571428573,41.84328163265307,-0.338381,33.95918367346939,35.91836734693878
-0.295049,1.6,1.97871971451,6.8,0.9204,103.2,14.0972,886.4159999999999,793.48,103.2,18.987,17.28,42.111288,-0.295049,27.12,50.4
-0.338381,1.388888888888889,5.77102259559,5.333333333333333,0.8511111111111113,96.44444444444446,14.76888888888889,841.4222222222221,685.8666666666667,96.44444444444446,19.28333333333333,18.22222222222222,44.73071111111111,-0.338381,25.55555555555556,52.66666666666666
-0.338381,2.24,4.599056308,7.2,0.9419999999999998,99.0,13.967999999999998,752.2176000000001,681.648,99.0,19.31,17.76,43.255488,-0.338381,26.08,49.2
-0.338381,0.7346938775510204,5.1565928486,4.571428571428571,1.1036734693877552,105.63265306122447,9.641088435367347,624.8922448979592,555.4385714285714,105.63265306122447,16.634761904757145,5.2653061224489806,11.47439842612245,-0.338381,33.632653061224495,48.48979591836735
-0.338381,1.388888888888889,4.90639367767,5.333333333333333,0.8266666666666665,95.55555555555554,7.833333333333333,866.9777777777778,705.0333333333333,95.55555555555554,14.98,10.222222222222223,23.119822222222226,-0.338381,26.0,44.0
-0.338381,0.72,5.18413792788,5.4,1.1183999999999998,108.5,9.110799999984,629.9504,545.2479999999999,108.5,17.854833333320002,11.64,29.6520784576,-0.338381,37.92,49.6
-0.338381,1.388888888888889,5.42546194243,5.333333333333333,0.778888888888889,96.0,9.54759259259722,808.395,625.0333333333333,96.0,16.15055555555833,9.666666666666666,22.419923391666668,-0.338381,19.166666666666664,40.88888888888889
-0.338381,3.333333333333333,3.41947890108,9.333333333333334,0.6044444444444443,82.44444444444444,5.048352490422222,779.2488888888889,558.2533333333333,82.44444444444444,12.891264367816667,23.555555555555557,58.789155555555546,-0.338381,11.777777777777777,34.22222222222222
-0.338381,0.7810650887573964,5.27536997769,4.923076923076923,1.06698224852071,102.72189349112426,19.066508875739647,671.4319526627219,600.3384615384615,102.72189349112426,22.279230769230768,16.473372781065088,41.07616568047337,-0.338381,29.91715976331361,58.79289940828403
-0.338381,3.333333333333333,2.3704236155,9.333333333333334,0.7155555555555554,82.44444444444444,4.365440613027778,580.36,438.92,82.44444444444444,12.141264367816667,19.555555555555557,49.27535,-0.338381,12.0,30.88888888888889
-0.338381,0.7810650887573964,5.0733368016,4.923076923076923,1.049940828402367,101.58579881656804,15.74343195266272,685.6331360946746,611.876923076923,101.58579881656804,20.11923076923077,11.36094674556213,26.95820118343195,-0.338381,30.201183431952664,53.11242603550296
-0.338381,3.1111111111111107,4.31188845279,9.333333333333334,0.6288888888888889,88.66666666666667,3.852222222222222,981.198888888889,751.4033333333333,88.66666666666667,11.994166666666668,23.555555555555557,58.72271111111112,-0.338381,11.777777777777777,38.66666666666666
-0.338381,0.9,3.61508206386,4.8,1.0583999999999998,103.68000000000002,18.8738,695.016,633.98,103.68000000000002,23.527,17.479999999999997,43.721496,-0.338381,32.760000000000005,59.52
-0.338381,0.7200000000000001,4.67735925813,6.2,0.9828,99.0,14.1482,779.856,704.6800000000001,99.0,20.203,17.4,43.053116,-0.338381,26.02,51.48
-0.338381,0.96,4.56399443469,4.8,1.05,104.16,13.15,657.112,540.22,104.16,18.3,5.5600000000000005,12.5982118432,-0.338381,30.120000000000005,49.32
-0.338381,0.96,4.22414065082,4.8,1.0248000000000002,104.16,2.7343999999919992,649.1128000000001,560.2180000000001,104.16,11.38366666666,5.2,11.906144,-0.338381,30.48,35.760000000000005
-0.338381,0.65625,5.51105803521,4.0,1.2025,108.5,38.494791666668746,440.2421875,422.03125,108.5,38.7754166666625,16.75,41.33749722375,-0.338381,36.25,67.875
-0.338381,2.653061224489796,4.45026466981,6.0,0.9910204081632654,100.57142857142856,5.911496598632653,518.610612244898,481.0414285714286,100.57142857142856,14.024047619042856,10.979591836734697,26.236235160816324,-0.338381,24.3265306122449,43.26530612244898
-0.28502,2.458333333333333,5.28896501794,7.5,0.7177777777777776,88.66666666666667,4.900555555555555,908.4416666666666,718.4499999999999,88.66666666666667,12.780416666666667,17.11111111111111,42.331616166666656,-0.28502,18.291666666666668,39.88888888888889
-0.304738,5.0,0.624828153939,12.5,0.6399999999999999,85.0,5.6875,434.0799999999999,469.17,85.0,14.7925,28.0,69.94644224999999,-0.304738,8.25,36.5
-0.338381,3.2,6.08955795381,10.0,0.48,94.8,6.3588,1162.1592,917.602,94.8,12.213,23.84,61.503288,-0.338381,3.8400000000000007,24.8
-0.338381,2.4489795918367347,4.05813911665,6.0,1.169795918367347,91.22448979591836,20.95244897959184,370.0122448979593,378.2357142857143,91.22448979591836,26.923214285714288,22.244897959183675,55.38359960816326,-0.338381,31.346938775510207,62.16326530612245
-0.338381,2.15625,7.00777445132,6.25,0.8078124999999999,85.78125,7.938125,716.875,628.3,85.78125,14.075,13.875,33.989275625000005,-0.338381,16.1875,35.4375
-0.338381,4.444444444444445,3.58070529361,10.444444444444445,0.5377777777777776,77.18518518518519,6.688148148148148,387.5866666666666,345.49,77.18518518518519,14.121111111111112,18.370370370370367,45.78444444444444,-0.338381,1.777777777777776,27.55555555555556
-0.202272,3.625,4.93213482078,6.5,0.97,98.75,10.1765625,610.2925,665.0925,98.75,16.544375000000002,17.5,42.6131675,-0.202272,24.875,51.75
-0.338381,2.4489795918367347,2.50530201187,8.0,1.013877551020408,105.63265306122447,20.89387755102041,397.7485714285714,402.83,105.63265306122447,27.387142857142862,27.755102040816325,70.8336,-0.338381,31.346938775510207,61.71428571428572
-0.304738,3.75,2.57929004658,9.5,0.8524999999999999,107.5,6.933333333325,441.44,454.44999999999993,107.5,16.038333333325,26.25,66.98889221499999,-0.304738,29.25,42.5
-0.338381,2.975206611570248,2.62955750202,6.181818181818182,1.0879338842975206,89.75206611570249,20.110909090909093,355.5867768595041,380.7545454545455,89.75206611570249,26.72,22.41322314049587,55.69785123966942,-0.338381,29.75206611570248,59.404958677685954
-0.338381,4.8979591836734695,5.71612136502,11.142857142857142,0.7134693877551019,51.75510204081633,6.287346938775511,170.1273469387755,203.6614285714286,51.75510204081633,14.606428571428571,19.59183673469388,48.75882448979591,-0.338381,5.224489795918367,31.346938775510207
-0.338381,4.081632653061225,3.49503529792,10.857142857142858,0.913469387755102,105.3061224489796,23.02027210885714,202.66285714285712,291.23999999999995,105.3061224489796,32.821190476199995,28.40816326530612,74.26981224489795,-0.338381,33.30612244897959,53.142857142857146
-0.338381,4.8,5.05547281126,12.4,0.48,68.0,8.596799999999998,236.40240000000003,251.80200000000005,68.0,16.269,24.0,60.998688,-0.338381,2.0799999999999983,32.160000000000004
-0.338381,2.4489795918367347,2.93889657811,8.0,0.994285714285714,104.3265306122449,17.837551020408164,414.0751020408164,417.1157142857143,104.3265306122449,24.712857142857143,21.877551020408166,54.60274285714286,-0.338381,31.755102040816325,55.18367346938776
-0.338381,1.4201183431952662,7.62612781404,6.923076923076923,0.7640236686390532,72.44970414201184,17.0766469428071,168.1789349112426,191.44538461538465,72.44970414201184,22.97977564103077,10.792899408284024,26.9537325443787,-0.338381,21.77514792899408,40.899408284023664
-0.338381,2.4489795918367347,2.99301360412,8.0,0.9779591836734692,104.3265306122449,12.462857142857144,435.2995918367347,435.6871428571429,104.3265306122449,20.01,17.142857142857142,44.85903673469387,-0.338381,32.16326530612245,48.9795918367347
-0.338381,4.444444444444444,4.24770811041,9.333333333333334,0.5955555555555554,62.22222222222223,11.403703703688883,296.82666666666665,277.42,62.22222222222223,17.657777777766665,19.55555555555556,49.60026666666666,-0.338381,1.3333333333333333,32.0
-0.338381,5.0,2.40067029217,9.0,0.895,91.0,2.4275,318.93999999999994,373.74,91.0,11.5325,11.0,24.6903,-0.338381,9.0,28.0
-0.338381,4.8,3.82021471309,9.6,0.6672,73.92,10.7784,407.5104,394.392,73.92,18.087,20.64,50.765088000000006,-0.338381,0.9599999999999994,35.04
-0.338381,2.777777777777778,3.2232978028,8.0,1.0583333333333331,107.83333333333331,34.16277777777777,176.855,231.655,107.83333333333331,39.47833333333333,22.0,55.02289999999999,-0.338381,36.22222222222222,64.66666666666667
-0.338381,2.5200000000000005,6.49260135508,6.3,0.9462,98.52,9.2373,610.128,563.24,98.52,16.80275,8.040000000000001,18.00423744,-0.338381,28.8,42.0
-0.338381,1.9753086419753088,3.34963677877,6.222222222222222,1.1051851851851853,106.76543209876544,4.8353909464888885,211.4933333333333,292.73,106.76543209876544,14.5448148148,15.11111111111111,38.66267654320987,-0.338381,41.876543209876544,32.39506172839506
-0.273634,4.944444444444445,2.22597351446,10.22222222222222,0.7766666666666667,77.83333333333333,7.036913580246914,363.8611111111111,418.6611111111112,77.83333333333333,16.029722222222222,20.22222222222222,49.18207777777778,-0.273634,6.222222222222222,35.22222222222222
-0.273634,2.88,2.85844288995,7.6,1.0192,103.51999999999998,8.719999999984001,585.1408,578.548,103.51999999999998,18.34333333332,21.92,56.1886129152,-0.273634,36.96,43.2
-0.338381,4.8,2.70064778823,8.8,0.7968,60.96,7.2744,179.97600000000003,204.78,60.96,15.167000000000002,19.68,47.432928,-0.338381,5.76,36.48
-0.338381,4.444444444444444,5.47576908662,11.333333333333334,0.4444444444444443,59.05555555555557,7.960000000000001,218.89111111111117,218.96833333333336,59.05555555555557,15.075,22.222222222222214,56.48026666666666,-0.338381,1.777777777777781,29.77777777777777
-0.338381,2.777777777777778,2.31753349098,8.0,1.005,107.83333333333331,5.663611111099999,223.93166666666664,278.7316666666666,107.83333333333331,14.7686111111,21.11111111111111,54.11776666666666,-0.338381,37.55555555555556,34.0
